"REF_DATE","GEO","DGUID","Rental unit type","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2025-07","Lethbridge, Census metropolitan area (CMA)","2021S0503810","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425118","34.3.1","1500","","","","0"
"2024-07","Lethbridge, Census metropolitan area (CMA)","2021S0503810","Room","Average asking rent","Dollars","81","units","0","v1675425120","34.5.1","690","","","","0"
"2024-10","Lethbridge, Census metropolitan area (CMA)","2021S0503810","Room","Average asking rent","Dollars","81","units","0","v1675425120","34.5.1","700","","","","0"
"2025-01","Lethbridge, Census metropolitan area (CMA)","2021S0503810","Room","Average asking rent","Dollars","81","units","0","v1675425120","34.5.1","680","","","","0"
"2025-04","Lethbridge, Census metropolitan area (CMA)","2021S0503810","Room","Average asking rent","Dollars","81","units","0","v1675425120","34.5.1","700","E","","","0"
"2025-07","Lethbridge, Census metropolitan area (CMA)","2021S0503810","Room","Average asking rent","Dollars","81","units","0","v1675425120","34.5.1","720","","","","0"
"2024-07","Red Deer, Census metropolitan area (CMA)","2021S0503830","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425127","35.2.1","1180","","","","0"
"2024-10","Red Deer, Census metropolitan area (CMA)","2021S0503830","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425127","35.2.1","1210","","","","0"
"2025-01","Red Deer, Census metropolitan area (CMA)","2021S0503830","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425127","35.2.1","1180","","","","0"
"2025-04","Red Deer, Census metropolitan area (CMA)","2021S0503830","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425127","35.2.1","1230","E","","","0"
"2025-07","Red Deer, Census metropolitan area (CMA)","2021S0503830","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425127","35.2.1","1290","","","","0"
"2024-07","Red Deer, Census metropolitan area (CMA)","2021S0503830","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425128","35.3.1","1420","","","","0"
"2024-10","Red Deer, Census metropolitan area (CMA)","2021S0503830","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425128","35.3.1","1430","","","","0"
"2025-01","Red Deer, Census metropolitan area (CMA)","2021S0503830","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425128","35.3.1","1410","","","","0"
"2025-04","Red Deer, Census metropolitan area (CMA)","2021S0503830","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425128","35.3.1","1420","E","","","0"
"2025-07","Red Deer, Census metropolitan area (CMA)","2021S0503830","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425128","35.3.1","1410","","","","0"
"2024-07","Red Deer, Census metropolitan area (CMA)","2021S0503830","Room","Average asking rent","Dollars","81","units","0","v1675425130","35.5.1","710","","","","0"
"2024-10","Red Deer, Census metropolitan area (CMA)","2021S0503830","Room","Average asking rent","Dollars","81","units","0","v1675425130","35.5.1","670","","","","0"
"2025-01","Red Deer, Census metropolitan area (CMA)","2021S0503830","Room","Average asking rent","Dollars","81","units","0","v1675425130","35.5.1","680","","","","0"
"2025-04","Red Deer, Census metropolitan area (CMA)","2021S0503830","Room","Average asking rent","Dollars","81","units","0","v1675425130","35.5.1","700","E","","","0"
"2025-07","Red Deer, Census metropolitan area (CMA)","2021S0503830","Room","Average asking rent","Dollars","81","units","0","v1675425130","35.5.1","710","","","","0"
"2024-07","Abbotsford - Mission, Census metropolitan area (CMA)","2021S0503932","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425152","36.2.1","1690","","","","0"
"2024-10","Abbotsford - Mission, Census metropolitan area (CMA)","2021S0503932","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425152","36.2.1","1640","","","","0"
"2025-01","Abbotsford - Mission, Census metropolitan area (CMA)","2021S0503932","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425152","36.2.1","1650","","","","0"
"2025-04","Abbotsford - Mission, Census metropolitan area (CMA)","2021S0503932","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425152","36.2.1","1640","E","","","0"
"2025-07","Abbotsford - Mission, Census metropolitan area (CMA)","2021S0503932","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425152","36.2.1","1620","","","","0"
"2024-07","Abbotsford - Mission, Census metropolitan area (CMA)","2021S0503932","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425153","36.3.1","2130","","","","0"
"2024-10","Abbotsford - Mission, Census metropolitan area (CMA)","2021S0503932","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425153","36.3.1","1990","","","","0"
"2025-01","Abbotsford - Mission, Census metropolitan area (CMA)","2021S0503932","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425153","36.3.1","2020","","","","0"
"2025-04","Abbotsford - Mission, Census metropolitan area (CMA)","2021S0503932","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425153","36.3.1","2020","E","","","0"
"2025-07","Abbotsford - Mission, Census metropolitan area (CMA)","2021S0503932","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425153","36.3.1","2060","","","","0"
"2024-07","Abbotsford - Mission, Census metropolitan area (CMA)","2021S0503932","Room","Average asking rent","Dollars","81","units","0","v1675425155","36.5.1","","..","","","0"
"2024-10","Abbotsford - Mission, Census metropolitan area (CMA)","2021S0503932","Room","Average asking rent","Dollars","81","units","0","v1675425155","36.5.1","","..","","","0"
"2025-01","Abbotsford - Mission, Census metropolitan area (CMA)","2021S0503932","Room","Average asking rent","Dollars","81","units","0","v1675425155","36.5.1","","..","","","0"
"2025-07","Abbotsford - Mission, Census metropolitan area (CMA)","2021S0503932","Room","Average asking rent","Dollars","81","units","0","v1675425155","36.5.1","","..","","","0"
"2024-07","Chilliwack, Census metropolitan area (CMA)","2021S0503930","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425147","37.2.1","1480","","","","0"
"2024-10","Chilliwack, Census metropolitan area (CMA)","2021S0503930","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425147","37.2.1","1450","","","","0"
"2025-01","Chilliwack, Census metropolitan area (CMA)","2021S0503930","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425147","37.2.1","1490","","","","0"
"2025-04","Chilliwack, Census metropolitan area (CMA)","2021S0503930","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425147","37.2.1","1490","E","","","0"
"2025-07","Chilliwack, Census metropolitan area (CMA)","2021S0503930","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425147","37.2.1","1470","","","","0"
"2024-07","Chilliwack, Census metropolitan area (CMA)","2021S0503930","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425148","37.3.1","1790","","","","0"
"2024-10","Chilliwack, Census metropolitan area (CMA)","2021S0503930","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425148","37.3.1","1830","","","","0"
"2025-01","Chilliwack, Census metropolitan area (CMA)","2021S0503930","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425148","37.3.1","1710","","","","0"
"2025-04","Chilliwack, Census metropolitan area (CMA)","2021S0503930","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425148","37.3.1","1770","E","","","0"
"2025-07","Chilliwack, Census metropolitan area (CMA)","2021S0503930","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425148","37.3.1","1810","","","","0"
"2024-07","Chilliwack, Census metropolitan area (CMA)","2021S0503930","Room","Average asking rent","Dollars","81","units","0","v1675425150","37.5.1","","..","","","0"
"2024-10","Chilliwack, Census metropolitan area (CMA)","2021S0503930","Room","Average asking rent","Dollars","81","units","0","v1675425150","37.5.1","","..","","","0"
"2025-01","Chilliwack, Census metropolitan area (CMA)","2021S0503930","Room","Average asking rent","Dollars","81","units","0","v1675425150","37.5.1","","..","","","0"
"2025-07","Chilliwack, Census metropolitan area (CMA)","2021S0503930","Room","Average asking rent","Dollars","81","units","0","v1675425150","37.5.1","","..","","","0"
"2024-07","Kamloops, Census metropolitan area (CMA)","2021S0503925","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425142","38.2.1","1550","","","","0"
"2024-10","Kamloops, Census metropolitan area (CMA)","2021S0503925","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425142","38.2.1","1550","","","","0"
"2025-01","Kamloops, Census metropolitan area (CMA)","2021S0503925","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425142","38.2.1","1550","","","","0"
"2025-04","Kamloops, Census metropolitan area (CMA)","2021S0503925","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425142","38.2.1","1510","E","","","0"
"2025-07","Kamloops, Census metropolitan area (CMA)","2021S0503925","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425142","38.2.1","1570","","","","0"
"2024-07","Kamloops, Census metropolitan area (CMA)","2021S0503925","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425143","38.3.1","1970","","","","0"
"2024-10","Kamloops, Census metropolitan area (CMA)","2021S0503925","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425143","38.3.1","1860","","","","0"
"2025-01","Kamloops, Census metropolitan area (CMA)","2021S0503925","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425143","38.3.1","1840","","","","0"
"2025-04","Kamloops, Census metropolitan area (CMA)","2021S0503925","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425143","38.3.1","1940","E","","","0"
"2025-07","Kamloops, Census metropolitan area (CMA)","2021S0503925","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425143","38.3.1","1930","","","","0"
"2024-07","Kamloops, Census metropolitan area (CMA)","2021S0503925","Room","Average asking rent","Dollars","81","units","0","v1675425145","38.5.1","890","","","","0"
"2024-10","Kamloops, Census metropolitan area (CMA)","2021S0503925","Room","Average asking rent","Dollars","81","units","0","v1675425145","38.5.1","860","","","","0"
"2025-01","Kamloops, Census metropolitan area (CMA)","2021S0503925","Room","Average asking rent","Dollars","81","units","0","v1675425145","38.5.1","870","","","","0"
"2025-04","Kamloops, Census metropolitan area (CMA)","2021S0503925","Room","Average asking rent","Dollars","81","units","0","v1675425145","38.5.1","870","E","","","0"
"2025-07","Kamloops, Census metropolitan area (CMA)","2021S0503925","Room","Average asking rent","Dollars","81","units","0","v1675425145","38.5.1","870","","","","0"
"2024-07","Kelowna, Census metropolitan area (CMA)","2021S0503915","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425137","39.2.1","1910","","","","0"
"2024-10","Kelowna, Census metropolitan area (CMA)","2021S0503915","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425137","39.2.1","1860","","","","0"
"2025-01","Kelowna, Census metropolitan area (CMA)","2021S0503915","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425137","39.2.1","1740","","","","0"
"2025-04","Kelowna, Census metropolitan area (CMA)","2021S0503915","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425137","39.2.1","","F","","","0"
"2025-07","Kelowna, Census metropolitan area (CMA)","2021S0503915","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425137","39.2.1","1980","E","","","0"
"2024-07","Kelowna, Census metropolitan area (CMA)","2021S0503915","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425138","39.3.1","2530","","","","0"
"2024-10","Kelowna, Census metropolitan area (CMA)","2021S0503915","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425138","39.3.1","2410","","","","0"
"2025-01","Kelowna, Census metropolitan area (CMA)","2021S0503915","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425138","39.3.1","2200","","","","0"
"2025-04","Kelowna, Census metropolitan area (CMA)","2021S0503915","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425138","39.3.1","","F","","","0"
"2025-07","Kelowna, Census metropolitan area (CMA)","2021S0503915","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425138","39.3.1","2570","E","","","0"
"2024-07","Kelowna, Census metropolitan area (CMA)","2021S0503915","Room","Average asking rent","Dollars","81","units","0","v1675425140","39.5.1","980","","","","0"
"2024-10","Kelowna, Census metropolitan area (CMA)","2021S0503915","Room","Average asking rent","Dollars","81","units","0","v1675425140","39.5.1","930","","","","0"
"2025-01","Kelowna, Census metropolitan area (CMA)","2021S0503915","Room","Average asking rent","Dollars","81","units","0","v1675425140","39.5.1","970","","","","0"
"2025-04","Kelowna, Census metropolitan area (CMA)","2021S0503915","Room","Average asking rent","Dollars","81","units","0","v1675425140","39.5.1","970","E","","","0"
"2025-07","Kelowna, Census metropolitan area (CMA)","2021S0503915","Room","Average asking rent","Dollars","81","units","0","v1675425140","39.5.1","960","","","","0"
"2024-07","Nanaimo, Census metropolitan area (CMA)","2021S0503938","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425167","40.2.1","1680","","","","0"
"2024-10","Nanaimo, Census metropolitan area (CMA)","2021S0503938","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425167","40.2.1","1650","","","","0"
"2025-01","Nanaimo, Census metropolitan area (CMA)","2021S0503938","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425167","40.2.1","1670","","","","0"
"2025-04","Nanaimo, Census metropolitan area (CMA)","2021S0503938","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425167","40.2.1","1660","E","","","0"
"2025-07","Nanaimo, Census metropolitan area (CMA)","2021S0503938","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425167","40.2.1","1740","","","","0"
"2024-07","Nanaimo, Census metropolitan area (CMA)","2021S0503938","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425168","40.3.1","1970","","","","0"
"2024-10","Nanaimo, Census metropolitan area (CMA)","2021S0503938","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425168","40.3.1","1960","","","","0"
"2025-01","Nanaimo, Census metropolitan area (CMA)","2021S0503938","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425168","40.3.1","2020","","","","0"
"2025-04","Nanaimo, Census metropolitan area (CMA)","2021S0503938","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425168","40.3.1","2030","E","","","0"
"2025-07","Nanaimo, Census metropolitan area (CMA)","2021S0503938","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425168","40.3.1","2100","","","","0"
"2024-07","Nanaimo, Census metropolitan area (CMA)","2021S0503938","Room","Average asking rent","Dollars","81","units","0","v1675425170","40.5.1","870","","","","0"
"2024-10","Nanaimo, Census metropolitan area (CMA)","2021S0503938","Room","Average asking rent","Dollars","81","units","0","v1675425170","40.5.1","880","","","","0"
"2025-01","Nanaimo, Census metropolitan area (CMA)","2021S0503938","Room","Average asking rent","Dollars","81","units","0","v1675425170","40.5.1","890","","","","0"
"2025-04","Nanaimo, Census metropolitan area (CMA)","2021S0503938","Room","Average asking rent","Dollars","81","units","0","v1675425170","40.5.1","","F","","","0"
"2025-07","Nanaimo, Census metropolitan area (CMA)","2021S0503938","Room","Average asking rent","Dollars","81","units","0","v1675425170","40.5.1","830","E","","","0"
"2024-07","Vancouver, Census metropolitan area (CMA)","2021S0503933","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425157","41.2.1","2510","","","","0"
"2024-10","Vancouver, Census metropolitan area (CMA)","2021S0503933","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425157","41.2.1","2450","","","","0"
"2025-01","Vancouver, Census metropolitan area (CMA)","2021S0503933","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425157","41.2.1","2380","","","","0"
"2025-04","Vancouver, Census metropolitan area (CMA)","2021S0503933","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425157","41.2.1","2380","E","","","0"
"2025-07","Vancouver, Census metropolitan area (CMA)","2021S0503933","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425157","41.2.1","2390","","","","0"
"2024-07","Vancouver, Census metropolitan area (CMA)","2021S0503933","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425158","41.3.1","3390","","","","0"
"2024-10","Vancouver, Census metropolitan area (CMA)","2021S0503933","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425158","41.3.1","3250","","","","0"
"2025-01","Vancouver, Census metropolitan area (CMA)","2021S0503933","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425158","41.3.1","3170","","","","0"
"2025-04","Vancouver, Census metropolitan area (CMA)","2021S0503933","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425158","41.3.1","3160","E","","","0"
"2025-07","Vancouver, Census metropolitan area (CMA)","2021S0503933","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425158","41.3.1","3190","","","","0"
"2024-07","Vancouver, Census metropolitan area (CMA)","2021S0503933","Room","Average asking rent","Dollars","81","units","0","v1675425160","41.5.1","1120","","","","0"
"2024-10","Vancouver, Census metropolitan area (CMA)","2021S0503933","Room","Average asking rent","Dollars","81","units","0","v1675425160","41.5.1","1080","","","","0"
"2025-01","Vancouver, Census metropolitan area (CMA)","2021S0503933","Room","Average asking rent","Dollars","81","units","0","v1675425160","41.5.1","1070","","","","0"
"2025-04","Vancouver, Census metropolitan area (CMA)","2021S0503933","Room","Average asking rent","Dollars","81","units","0","v1675425160","41.5.1","1070","E","","","0"
"2025-07","Vancouver, Census metropolitan area (CMA)","2021S0503933","Room","Average asking rent","Dollars","81","units","0","v1675425160","41.5.1","1070","","","","0"
"2024-07","Victoria, Census metropolitan area (CMA)","2021S0503935","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425162","42.2.1","2130","","","","0"
"2024-10","Victoria, Census metropolitan area (CMA)","2021S0503935","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425162","42.2.1","2090","","","","0"
"2025-01","Victoria, Census metropolitan area (CMA)","2021S0503935","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425162","42.2.1","2090","","","","0"
"2025-04","Victoria, Census metropolitan area (CMA)","2021S0503935","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425162","42.2.1","2090","E","","","0"
"2025-07","Victoria, Census metropolitan area (CMA)","2021S0503935","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425162","42.2.1","2120","","","","0"
"2024-07","Victoria, Census metropolitan area (CMA)","2021S0503935","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425163","42.3.1","2740","","","","0"
"2024-10","Victoria, Census metropolitan area (CMA)","2021S0503935","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425163","42.3.1","2730","","","","0"
"2025-01","Victoria, Census metropolitan area (CMA)","2021S0503935","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425163","42.3.1","2680","","","","0"
"2025-04","Victoria, Census metropolitan area (CMA)","2021S0503935","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425163","42.3.1","2710","E","","","0"
"2025-07","Victoria, Census metropolitan area (CMA)","2021S0503935","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425163","42.3.1","2720","","","","0"
"2024-07","Victoria, Census metropolitan area (CMA)","2021S0503935","Room","Average asking rent","Dollars","81","units","0","v1675425165","42.5.1","980","","","","0"
"2024-10","Victoria, Census metropolitan area (CMA)","2021S0503935","Room","Average asking rent","Dollars","81","units","0","v1675425165","42.5.1","1000","","","","0"
"2025-01","Victoria, Census metropolitan area (CMA)","2021S0503935","Room","Average asking rent","Dollars","81","units","0","v1675425165","42.5.1","970","","","","0"
"2025-04","Victoria, Census metropolitan area (CMA)","2021S0503935","Room","Average asking rent","Dollars","81","units","0","v1675425165","42.5.1","970","E","","","0"
"2025-07","Victoria, Census metropolitan area (CMA)","2021S0503935","Room","Average asking rent","Dollars","81","units","0","v1675425165","42.5.1","960","","","","0"


